Gene stable ID	Gene stable ID version	Gene name	Gene Synonym	Gene type	Chromosome/scaffold name
ENSGALG00000033314	ENSGALG00000033314.3			protein_coding	19
ENSGALG00000001141	ENSGALG00000001141.6	HES5		protein_coding	21
ENSGALG00000036725	ENSGALG00000036725.2	ASCL3		protein_coding	5
ENSGALG00000053999	ENSGALG00000053999.1	VPS37D		protein_coding	19
ENSGALG00000047034	ENSGALG00000047034.1			protein_coding	31
ENSGALG00000035780	ENSGALG00000035780.2			protein_coding	W
ENSGALG00000002118	ENSGALG00000002118.7	KCNMB1		protein_coding	13
ENSGALG00000034115	ENSGALG00000034115.2	DUS1L		protein_coding	18
ENSGALG00000047167	ENSGALG00000047167.1	DNAJC30		protein_coding	19
ENSGALG00000005303	ENSGALG00000005303.7			protein_coding	2
ENSGALG00000049547	ENSGALG00000049547.1			protein_coding	31
ENSGALG00000046559	ENSGALG00000046559.2			protein_coding	9
ENSGALG00000010936	ENSGALG00000010936.6	MYF6		protein_coding	1
ENSGALG00000010785	ENSGALG00000010785.6	ACOT11		protein_coding	8
ENSGALG00000001165	ENSGALG00000001165.6	PANK4		protein_coding	21
ENSGALG00000039168	ENSGALG00000039168.2	SCFD2		protein_coding	4
ENSGALG00000016894	ENSGALG00000016894.6	DNAJC3		protein_coding	1
ENSGALG00000050292	ENSGALG00000050292.1			protein_coding	31
ENSGALG00000013948	ENSGALG00000013948.5	RASL11B		protein_coding	4
ENSGALG00000017933	ENSGALG00000017933.2	U1		snRNA	5
ENSGALG00000009172	ENSGALG00000009172.6	OSBPL6		protein_coding	7
ENSGALG00000044592	ENSGALG00000044592.2			protein_coding	31
ENSGALG00000001046	ENSGALG00000001046.6	DLGAP4		protein_coding	20
ENSGALG00000051885	ENSGALG00000051885.1	TTC4		protein_coding	8
ENSGALG00000053764	ENSGALG00000053764.1	CYYR1		protein_coding	1
ENSGALG00000033205	ENSGALG00000033205.3	PHF20L1		protein_coding	2
ENSGALG00000031013	ENSGALG00000031013.2	DHDH		protein_coding	31
ENSGALG00000054663	ENSGALG00000054663.1			miRNA	3
ENSGALG00000044914	ENSGALG00000044914.2			protein_coding	5
ENSGALG00000039876	ENSGALG00000039876.3			protein_coding	25
ENSGALG00000033171	ENSGALG00000033171.2	TGM4		protein_coding	2
ENSGALG00000016642	ENSGALG00000016642.6			protein_coding	3
ENSGALG00000002710	ENSGALG00000002710.6	IPMK		protein_coding	6
ENSGALG00000027722	ENSGALG00000027722.3			protein_coding	9
ENSGALG00000002827	ENSGALG00000002827.5	GPS1		protein_coding	18
ENSGALG00000025339	ENSGALG00000025339.2			snoRNA	4
ENSGALG00000009850	ENSGALG00000009850.7	NOVA1		protein_coding	5
ENSGALG00000053578	ENSGALG00000053578.1			protein_coding	2
ENSGALG00000049534	ENSGALG00000049534.1			protein_coding	W
ENSGALG00000039344	ENSGALG00000039344.3			protein_coding	25
ENSGALG00000049821	ENSGALG00000049821.1			miRNA	W
ENSGALG00000050596	ENSGALG00000050596.1			protein_coding	31
ENSGALG00000052670	ENSGALG00000052670.1	U6		snRNA	W
ENSGALG00000037496	ENSGALG00000037496.2	USP46		protein_coding	4
ENSGALG00000052499	ENSGALG00000052499.1			protein_coding	3
ENSGALG00000004310	ENSGALG00000004310.6	TTYH3		protein_coding	14
ENSGALG00000050879	ENSGALG00000050879.1			pseudogene	W
ENSGALG00000049517	ENSGALG00000049517.1	CHMP2A		protein_coding	31
ENSGALG00000041296	ENSGALG00000041296.3			protein_coding	3
ENSGALG00000047559	ENSGALG00000047559.1	DENND2B		protein_coding	5
ENSGALG00000000745	ENSGALG00000000745.5	SLC26A9		protein_coding	26
ENSGALG00000010939	ENSGALG00000010939.6	LIN7A		protein_coding	1
ENSGALG00000040342	ENSGALG00000040342.2	ADAMTS1		protein_coding	1
ENSGALG00000000769	ENSGALG00000000769.6	RAB7B		protein_coding	26
ENSGALG00000009202	ENSGALG00000009202.5	RBM45		protein_coding	7
ENSGALG00000010789	ENSGALG00000010789.6	PARS2		protein_coding	8
ENSGALG00000007474	ENSGALG00000007474.5	PCYT1A		protein_coding	9
ENSGALG00000015795	ENSGALG00000015795.6	ADAMTS5		protein_coding	1
ENSGALG00000010798	ENSGALG00000010798.6	DHCR24		protein_coding	8
ENSGALG00000005948	ENSGALG00000005948.6	RPL27A		protein_coding	5
ENSGALG00000005305	ENSGALG00000005305.4	ACKR2		protein_coding	2
ENSGALG00000055068	ENSGALG00000055068.1			protein_coding	1
ENSGALG00000038363	ENSGALG00000038363.2			scaRNA	19
ENSGALG00000048235	ENSGALG00000048235.1			protein_coding	1
ENSGALG00000052752	ENSGALG00000052752.1			protein_coding	W
ENSGALG00000041139	ENSGALG00000041139.2	PINX1		protein_coding	3
ENSGALG00000001172	ENSGALG00000001172.5	KBP		protein_coding	21
ENSGALG00000050583	ENSGALG00000050583.1			protein_coding	1
ENSGALG00000026991	ENSGALG00000026991.3			protein_coding	W
ENSGALG00000000786	ENSGALG00000000786.7	CTSE		protein_coding	26
ENSGALG00000002105	ENSGALG00000002105.4	FOXI1		protein_coding	13
ENSGALG00000053665	ENSGALG00000053665.1			protein_coding	1
ENSGALG00000041826	ENSGALG00000041826.2	S100A6		protein_coding	25
ENSGALG00000041722	ENSGALG00000041722.2	STX1A		protein_coding	19
ENSGALG00000053124	ENSGALG00000053124.1	gga-mir-12291		miRNA	31
ENSGALG00000050657	ENSGALG00000050657.1			protein_coding	1
ENSGALG00000009308	ENSGALG00000009308.6	CNIH3		protein_coding	3
ENSGALG00000017863	ENSGALG00000017863.2			snoRNA	5
ENSGALG00000051303	ENSGALG00000051303.1			miRNA	1
ENSGALG00000047426	ENSGALG00000047426.1			protein_coding	W
ENSGALG00000013964	ENSGALG00000013964.6	SPATA18		protein_coding	4
ENSGALG00000043628	ENSGALG00000043628.2	UBE2M		protein_coding	31
ENSGALG00000017864	ENSGALG00000017864.2			snoRNA	5
ENSGALG00000004869	ENSGALG00000004869.6	ISCU		protein_coding	15
ENSGALG00000028825	ENSGALG00000028825.2	gga-mir-6668		miRNA	4
ENSGALG00000027781	ENSGALG00000027781.2			misc_RNA	1
ENSGALG00000010940	ENSGALG00000010940.6	ACSS3		protein_coding	1
ENSGALG00000047642	ENSGALG00000047642.1	TMEM42		protein_coding	2
ENSGALG00000026613	ENSGALG00000026613.3	S100A4		protein_coding	25
ENSGALG00000005958	ENSGALG00000005958.7			pseudogene	5
ENSGALG00000002080	ENSGALG00000002080.6	DOCK2		protein_coding	13
ENSGALG00000016646	ENSGALG00000016646.6			protein_coding	3
ENSGALG00000010801	ENSGALG00000010801.7	TMEM61		protein_coding	8
ENSGALG00000030979	ENSGALG00000030979.3	MKS1		protein_coding	19
ENSGALG00000014184	ENSGALG00000014184.4			protein_coding	W
ENSGALG00000002841	ENSGALG00000002841.5	RFNG		protein_coding	18
ENSGALG00000010119	ENSGALG00000010119.6	CDKL2		protein_coding	4
ENSGALG00000032534	ENSGALG00000032534.3			pseudogene	2
ENSGALG00000028074	ENSGALG00000028074.2	gga-mir-3532		miRNA	5
ENSGALG00000035625	ENSGALG00000035625.2	CEP192		protein_coding	2
ENSGALG00000016895	ENSGALG00000016895.6	DZIP1		protein_coding	1
ENSGALG00000037599	ENSGALG00000037599.2			protein_coding	25
ENSGALG00000038598	ENSGALG00000038598.2	TRIM28		protein_coding	31
ENSGALG00000004169	ENSGALG00000004169.6			protein_coding	4
ENSGALG00000036645	ENSGALG00000036645.2	KIF15		protein_coding	2
ENSGALG00000025888	ENSGALG00000025888.2			misc_RNA	5
ENSGALG00000047448	ENSGALG00000047448.1	PCSK9		protein_coding	8
ENSGALG00000001207	ENSGALG00000001207.6	PLCH2		protein_coding	21
ENSGALG00000055034	ENSGALG00000055034.1			miRNA	Z
ENSGALG00000040718	ENSGALG00000040718.2			protein_coding	7
ENSGALG00000025512	ENSGALG00000025512.2	gga-mir-1556		miRNA	Z
ENSGALG00000048601	ENSGALG00000048601.1			protein_coding	4
ENSGALG00000051667	ENSGALG00000051667.1			miRNA	1
ENSGALG00000010122	ENSGALG00000010122.7	SH2D4A		protein_coding	4
ENSGALG00000035952	ENSGALG00000035952.2	KIAA1143		protein_coding	2
ENSGALG00000036647	ENSGALG00000036647.2	BCL7B		protein_coding	19
ENSGALG00000015110	ENSGALG00000015110.6	FAM189A2		protein_coding	Z
ENSGALG00000052622	ENSGALG00000052622.1			miRNA	1
ENSGALG00000027809	ENSGALG00000027809.4	INSYN2B		protein_coding	13
ENSGALG00000028924	ENSGALG00000028924.3	S100A16		protein_coding	25
ENSGALG00000031263	ENSGALG00000031263.3	TBL2		protein_coding	19
ENSGALG00000045962	ENSGALG00000045962.2			protein_coding	17
ENSGALG00000049759	ENSGALG00000049759.1			miRNA	1
ENSGALG00000001223	ENSGALG00000001223.7	PEX10		protein_coding	21
ENSGALG00000001942	ENSGALG00000001942.6	SPDL1		protein_coding	13
ENSGALG00000039509	ENSGALG00000039509.3			protein_coding	2
ENSGALG00000049640	ENSGALG00000049640.1			miRNA	1
ENSGALG00000014078	ENSGALG00000014078.6	DCUN1D4		protein_coding	4
ENSGALG00000013872	ENSGALG00000013872.7	SEH1L		protein_coding	2
ENSGALG00000010958	ENSGALG00000010958.6	PPFIA2		protein_coding	1
ENSGALG00000002175	ENSGALG00000002175.7	KIF14		protein_coding	8
ENSGALG00000010125	ENSGALG00000010125.6	CSGALNACT1		protein_coding	4
ENSGALG00000009900	ENSGALG00000009900.7	PRKD1		protein_coding	5
ENSGALG00000035679	ENSGALG00000035679.2	LMO1		protein_coding	5
ENSGALG00000015807	ENSGALG00000015807.6	RWDD2B		protein_coding	1
ENSGALG00000054235	ENSGALG00000054235.1			protein_coding	3
ENSGALG00000041514	ENSGALG00000041514.2			protein_coding	17
ENSGALG00000049008	ENSGALG00000049008.1			protein_coding	3
ENSGALG00000004128	ENSGALG00000004128.5	CYSLTR1		protein_coding	4
ENSGALG00000049581	ENSGALG00000049581.1			protein_coding	31
ENSGALG00000004127	ENSGALG00000004127.5			protein_coding	4
ENSGALG00000032768	ENSGALG00000032768.2	SOX5		protein_coding	1
ENSGALG00000033174	ENSGALG00000033174.2	ZBTB45		protein_coding	31
ENSGALG00000042374	ENSGALG00000042374.2			protein_coding	7
ENSGALG00000000791	ENSGALG00000000791.6			protein_coding	26
ENSGALG00000043081	ENSGALG00000043081.3	WDR26		protein_coding	3
ENSGALG00000017376	ENSGALG00000017376.6			protein_coding	8
ENSGALG00000053980	ENSGALG00000053980.1			protein_coding	25
ENSGALG00000036604	ENSGALG00000036604.2	OVODB1		protein_coding	3
ENSGALG00000007478	ENSGALG00000007478.6	SLC51A		protein_coding	9
ENSGALG00000036459	ENSGALG00000036459.2	THAP7		protein_coding	31
ENSGALG00000015813	ENSGALG00000015813.6	USP16		protein_coding	1
ENSGALG00000015111	ENSGALG00000015111.6	APBA1		protein_coding	Z
ENSGALG00000002877	ENSGALG00000002877.4	LRRC45		protein_coding	18
ENSGALG00000001916	ENSGALG00000001916.6	SLIT3		protein_coding	13
ENSGALG00000009236	ENSGALG00000009236.6	AGPS		protein_coding	7
ENSGALG00000002182	ENSGALG00000002182.6	NR5A2		protein_coding	8
ENSGALG00000034772	ENSGALG00000034772.3			protein_coding	31
ENSGALG00000047291	ENSGALG00000047291.1			protein_coding	6
ENSGALG00000046614	ENSGALG00000046614.2	S100A13		protein_coding	25
ENSGALG00000020331	ENSGALG00000020331.6			protein_coding	4
ENSGALG00000021683	ENSGALG00000021683.6	RER1		protein_coding	21
ENSGALG00000034655	ENSGALG00000034655.3	ALDH18A1		protein_coding	6
ENSGALG00000014876	ENSGALG00000014876.6	TBC1D32		protein_coding	3
ENSGALG00000034458	ENSGALG00000034458.2	S100A1		protein_coding	25
ENSGALG00000015821	ENSGALG00000015821.7	CCT8		protein_coding	1
ENSGALG00000013867	ENSGALG00000013867.6	PTPN2		protein_coding	2
ENSGALG00000028648	ENSGALG00000028648.3	CCDC59		protein_coding	1
ENSGALG00000004113	ENSGALG00000004113.6			protein_coding	4
ENSGALG00000015113	ENSGALG00000015113.6	PTAR1		protein_coding	Z
ENSGALG00000051783	ENSGALG00000051783.1			protein_coding	6
ENSGALG00000005971	ENSGALG00000005971.7	RIC3		protein_coding	5
ENSGALG00000049207	ENSGALG00000049207.1	gga-mir-7478		miRNA	10
ENSGALG00000004111	ENSGALG00000004111.2	GPR174		protein_coding	4
ENSGALG00000042269	ENSGALG00000042269.2	METTL25		protein_coding	1
ENSGALG00000042129	ENSGALG00000042129.2			protein_coding	25
ENSGALG00000051670	ENSGALG00000051670.1			miRNA	3
ENSGALG00000048865	ENSGALG00000048865.1			protein_coding	10
ENSGALG00000000816	ENSGALG00000000816.6			protein_coding	26
ENSGALG00000004107	ENSGALG00000004107.6	ITM2A		protein_coding	4
ENSGALG00000014878	ENSGALG00000014878.6	MAN1A1		protein_coding	3
ENSGALG00000010130	ENSGALG00000010130.5	INTS10		protein_coding	4
ENSGALG00000009240	ENSGALG00000009240.5	NFE2L2		protein_coding	7
ENSGALG00000005986	ENSGALG00000005986.7	TUB		protein_coding	5
ENSGALG00000013863	ENSGALG00000013863.7	PSMG2		protein_coding	2
ENSGALG00000038550	ENSGALG00000038550.2			protein_coding	10
ENSGALG00000025448	ENSGALG00000025448.2	gga-mir-1463		miRNA	5
ENSGALG00000016896	ENSGALG00000016896.7	ABCC4		protein_coding	1
ENSGALG00000016649	ENSGALG00000016649.4	MTMR9		protein_coding	3
ENSGALG00000021730	ENSGALG00000021730.2	gga-mir-181a-1		miRNA	8
ENSGALG00000015115	ENSGALG00000015115.6	MAMDC2		protein_coding	Z
ENSGALG00000021726	ENSGALG00000021726.2	gga-mir-181b-1		miRNA	8
ENSGALG00000043998	ENSGALG00000043998.2	BSND		protein_coding	8
ENSGALG00000051127	ENSGALG00000051127.1			miRNA	20
ENSGALG00000010975	ENSGALG00000010975.5	TMTC2		protein_coding	1
ENSGALG00000025269	ENSGALG00000025269.2	gga-mir-1635		miRNA	21
ENSGALG00000024081	ENSGALG00000024081.3	TGIF2		protein_coding	20
ENSGALG00000055001	ENSGALG00000055001.1			protein_coding	31
ENSGALG00000013858	ENSGALG00000013858.7	CEP76		protein_coding	2
ENSGALG00000048246	ENSGALG00000048246.1			protein_coding	21
ENSGALG00000041921	ENSGALG00000041921.3	CWH43		protein_coding	4
ENSGALG00000025424	ENSGALG00000025424.2	gga-mir-1416		miRNA	Z
ENSGALG00000047924	ENSGALG00000047924.1			protein_coding	10
ENSGALG00000004093	ENSGALG00000004093.6	TBX22		protein_coding	4
ENSGALG00000014881	ENSGALG00000014881.6	FAM184A		protein_coding	3
ENSGALG00000045473	ENSGALG00000045473.2	CHIR-B6		protein_coding	31
ENSGALG00000009907	ENSGALG00000009907.9	G2E3		protein_coding	5
ENSGALG00000010805	ENSGALG00000010805.6	USP24		protein_coding	8
ENSGALG00000053882	ENSGALG00000053882.1			protein_coding	2
ENSGALG00000013356	ENSGALG00000013356.7	IKBKE		protein_coding	26
ENSGALG00000026796	ENSGALG00000026796.4	SNAPIN		protein_coding	25
ENSGALG00000001270	ENSGALG00000001270.6	PRKCZ		protein_coding	21
ENSGALG00000033920	ENSGALG00000033920.2			protein_coding	17
ENSGALG00000053052	ENSGALG00000053052.1			protein_coding	31
ENSGALG00000050123	ENSGALG00000050123.1			protein_coding	1
ENSGALG00000049237	ENSGALG00000049237.1	gga-mir-6608-1		miRNA	1
ENSGALG00000049909	ENSGALG00000049909.1	gga-mir-6608-1		miRNA	1
ENSGALG00000049744	ENSGALG00000049744.1	gga-mir-6608-1		miRNA	1
ENSGALG00000010992	ENSGALG00000010992.6	SLC6A15		protein_coding	1
ENSGALG00000002192	ENSGALG00000002192.7	PTPRC		protein_coding	8
ENSGALG00000016651	ENSGALG00000016651.7			protein_coding	3
ENSGALG00000014081	ENSGALG00000014081.6	OCIAD1		protein_coding	4
ENSGALG00000026464	ENSGALG00000026464.2			misc_RNA	1
ENSGALG00000038943	ENSGALG00000038943.3	RASSF5		protein_coding	26
ENSGALG00000040746	ENSGALG00000040746.3	CHMP1B		protein_coding	4
ENSGALG00000045468	ENSGALG00000045468.2			protein_coding	31
ENSGALG00000011570	ENSGALG00000011570.7	ILF2		protein_coding	25
ENSGALG00000033698	ENSGALG00000033698.2			protein_coding	2
ENSGALG00000051324	ENSGALG00000051324.1			protein_coding	1
ENSGALG00000027983	ENSGALG00000027983.3			protein_coding	9
ENSGALG00000040771	ENSGALG00000040771.2			protein_coding	17
ENSGALG00000051595	ENSGALG00000051595.1			protein_coding	31
ENSGALG00000018269	ENSGALG00000018269.2	gga-mir-218-2		miRNA	13
ENSGALG00000027103	ENSGALG00000027103.3	TSPAN19		protein_coding	1
ENSGALG00000013817	ENSGALG00000013817.6	SPIRE1		protein_coding	2
ENSGALG00000014883	ENSGALG00000014883.6	MCM9		protein_coding	3
ENSGALG00000013205	ENSGALG00000013205.7	ETNK1		protein_coding	1
ENSGALG00000030561	ENSGALG00000030561.2			protein_coding	17
ENSGALG00000016653	ENSGALG00000016653.6			protein_coding	3
ENSGALG00000051753	ENSGALG00000051753.1	gga-mir-7478		miRNA	10
ENSGALG00000048387	ENSGALG00000048387.1			protein_coding	3
ENSGALG00000053329	ENSGALG00000053329.1	gga-mir-7478		miRNA	10
ENSGALG00000048267	ENSGALG00000048267.1			protein_coding	10
ENSGALG00000042819	ENSGALG00000042819.2			protein_coding	19
ENSGALG00000046835	ENSGALG00000046835.1			protein_coding	31
ENSGALG00000044258	ENSGALG00000044258.2			protein_coding	10
ENSGALG00000038145	ENSGALG00000038145.3	DPP7		protein_coding	17
ENSGALG00000001062	ENSGALG00000001062.6	GGT7		protein_coding	20
ENSGALG00000048048	ENSGALG00000048048.1			protein_coding	9
ENSGALG00000033375	ENSGALG00000033375.2			protein_coding	31
ENSGALG00000016661	ENSGALG00000016661.6	BLK		protein_coding	3
ENSGALG00000010826	ENSGALG00000010826.6	PRKAA2		protein_coding	8
ENSGALG00000054588	ENSGALG00000054588.1			protein_coding	31
ENSGALG00000045947	ENSGALG00000045947.2			protein_coding	10
ENSGALG00000013210	ENSGALG00000013210.6	C2CD5		protein_coding	1
ENSGALG00000039172	ENSGALG00000039172.2	ASPSCR1		protein_coding	18
ENSGALG00000044478	ENSGALG00000044478.2			protein_coding	1
ENSGALG00000049608	ENSGALG00000049608.1			protein_coding	10
ENSGALG00000015822	ENSGALG00000015822.5			protein_coding	1
ENSGALG00000039440	ENSGALG00000039440.2			protein_coding	2
ENSGALG00000047814	ENSGALG00000047814.1			protein_coding	17
ENSGALG00000049862	ENSGALG00000049862.1			protein_coding	10
ENSGALG00000014892	ENSGALG00000014892.6	CEP85L		protein_coding	3
ENSGALG00000001182	ENSGALG00000001182.6	NCOA6		protein_coding	20
ENSGALG00000051319	ENSGALG00000051319.1			miRNA	2
ENSGALG00000038733	ENSGALG00000038733.2	TRAK1		protein_coding	2
ENSGALG00000037375	ENSGALG00000037375.2	MAN1B1		protein_coding	17
ENSGALG00000046627	ENSGALG00000046627.2			protein_coding	31
ENSGALG00000029408	ENSGALG00000029408.3	BAZ1B		protein_coding	19
ENSGALG00000048392	ENSGALG00000048392.1			protein_coding	31
ENSGALG00000044889	ENSGALG00000044889.2	FYB2		protein_coding	8
ENSGALG00000028121	ENSGALG00000028121.2	gga-mir-6599		miRNA	18
ENSGALG00000001282	ENSGALG00000001282.5	GABRD		protein_coding	21
ENSGALG00000053708	ENSGALG00000053708.1			protein_coding	31
ENSGALG00000049122	ENSGALG00000049122.1			protein_coding	2
ENSGALG00000002900	ENSGALG00000002900.6	NOTUM		protein_coding	18
ENSGALG00000027213	ENSGALG00000027213.3	ALX1		protein_coding	1
ENSGALG00000015828	ENSGALG00000015828.7	BACH1		protein_coding	1
ENSGALG00000053327	ENSGALG00000053327.1			protein_coding	31
ENSGALG00000006035	ENSGALG00000006035.6	PDE3B		protein_coding	5
ENSGALG00000051882	ENSGALG00000051882.1			protein_coding	9
ENSGALG00000049385	ENSGALG00000049385.1			protein_coding	31
ENSGALG00000034948	ENSGALG00000034948.2	UAP1L1		protein_coding	17
ENSGALG00000046049	ENSGALG00000046049.2			protein_coding	10
ENSGALG00000010136	ENSGALG00000010136.6	HGSNAT		protein_coding	4
ENSGALG00000053479	ENSGALG00000053479.1			protein_coding	15
ENSGALG00000029788	ENSGALG00000029788.2	CCK		protein_coding	2
ENSGALG00000001895	ENSGALG00000001895.7	PANK3		protein_coding	13
ENSGALG00000050145	ENSGALG00000050145.1	FIS1		protein_coding	15
ENSGALG00000025425	ENSGALG00000025425.2	gga-mir-199b		miRNA	3
ENSGALG00000049290	ENSGALG00000049290.1			protein_coding	15
ENSGALG00000013853	ENSGALG00000013853.6	AFG3L2		protein_coding	2
ENSGALG00000047575	ENSGALG00000047575.1			miRNA	1
ENSGALG00000037869	ENSGALG00000037869.2			protein_coding	25
ENSGALG00000000863	ENSGALG00000000863.7	DYRK3		protein_coding	26
ENSGALG00000014917	ENSGALG00000014917.6	VGLL2		protein_coding	3
ENSGALG00000010850	ENSGALG00000010850.6	C8A		protein_coding	8
ENSGALG00000016664	ENSGALG00000016664.6	NEIL2		protein_coding	3
ENSGALG00000027633	ENSGALG00000027633.4	RASSF9		protein_coding	1
ENSGALG00000049208	ENSGALG00000049208.1			protein_coding	16
ENSGALG00000047102	ENSGALG00000047102.1	SAPCD2		protein_coding	17
ENSGALG00000052038	ENSGALG00000052038.1	MBLAC1		protein_coding	15
ENSGALG00000014103	ENSGALG00000014103.6	FRYL		protein_coding	4
ENSGALG00000029882	ENSGALG00000029882.2	MYADML2		protein_coding	18
ENSGALG00000001209	ENSGALG00000001209.7	TP53INP2		protein_coding	20
ENSGALG00000000883	ENSGALG00000000883.6	MAPKAPK2		protein_coding	26
ENSGALG00000031275	ENSGALG00000031275.3	TUBB6		protein_coding	2
ENSGALG00000038646	ENSGALG00000038646.3	EIF1B		protein_coding	2
ENSGALG00000010853	ENSGALG00000010853.7	C8B		protein_coding	8
ENSGALG00000049138	ENSGALG00000049138.1	TAF6		protein_coding	15
ENSGALG00000048721	ENSGALG00000048721.1			protein_coding	21
ENSGALG00000054003	ENSGALG00000054003.1			protein_coding	2
ENSGALG00000051088	ENSGALG00000051088.1			protein_coding	16
ENSGALG00000007536	ENSGALG00000007536.6			protein_coding	9
ENSGALG00000049942	ENSGALG00000049942.1	gga-mir-7457		miRNA	2
ENSGALG00000014913	ENSGALG00000014913.5	ROS1		protein_coding	3
ENSGALG00000035157	ENSGALG00000035157.2	SOX21		protein_coding	1
ENSGALG00000038336	ENSGALG00000038336.3	SLC20A2		protein_coding	4
ENSGALG00000039696	ENSGALG00000039696.3	ENTPD2		protein_coding	17
ENSGALG00000043381	ENSGALG00000043381.3			protein_coding	2
ENSGALG00000034500	ENSGALG00000034500.2	CIDEA		protein_coding	2
ENSGALG00000051970	ENSGALG00000051970.1			protein_coding	21
ENSGALG00000016897	ENSGALG00000016897.6	GPR180		protein_coding	1
ENSGALG00000049686	ENSGALG00000049686.1			protein_coding	15
ENSGALG00000049185	ENSGALG00000049185.1			protein_coding	2
ENSGALG00000016898	ENSGALG00000016898.6	TGDS		protein_coding	1
ENSGALG00000001219	ENSGALG00000001219.6	PIGU		protein_coding	20
ENSGALG00000015835	ENSGALG00000015835.6	GRIK1		protein_coding	1
ENSGALG00000047749	ENSGALG00000047749.1	FGF11		protein_coding	15
ENSGALG00000000911	ENSGALG00000000911.7	IL19		protein_coding	26
ENSGALG00000026578	ENSGALG00000026578.4			protein_coding	2
ENSGALG00000027046	ENSGALG00000027046.3	INTS3		protein_coding	25
ENSGALG00000016665	ENSGALG00000016665.4	FDFT1		protein_coding	3
ENSGALG00000026707	ENSGALG00000026707.2	gga-mir-6701		miRNA	2
ENSGALG00000002954	ENSGALG00000002954.6	MBTD1		protein_coding	18
